memory_percent,proc.memory.percent,cpu,proc.cpu.threads,disk./.usagePercent,disk./.usageGB,disk.nvme0n1p2.in,disk.nvme0n1p2.out,network.sent,network.recv,proc.memory.availableMB,proc.memory.rssMB,_timestamp,gpu.0.gpu,gpu.0.memory,gpu.0.memoryAllocated,gpu.0.memoryAllocatedBytes,gpu.0.temp,gpu.0.powerWatts,gpu.0.enforcedPowerLimitWatts,gpu.0.powerPercent,gpu.0.smClock,gpu.0.memoryClock,gpu.0.correctedMemoryErrors,gpu.0.uncorrectedMemoryErrors,gpu.0.fanSpeed,gpu.1.gpu,gpu.1.memory,gpu.1.memoryAllocated,gpu.1.memoryAllocatedBytes,gpu.1.temp,gpu.1.powerWatts,gpu.1.enforcedPowerLimitWatts,gpu.1.powerPercent,gpu.1.smClock,gpu.1.memoryClock,gpu.1.correctedMemoryErrors,gpu.1.uncorrectedMemoryErrors,gpu.1.fanSpeed
7.2530552662579035,1.2377472143579815,2.108841834796508,71,93.54102562439502,1665.3355140686035,2680.0078125,78903.57421875,35872721442.0,40458250981.0,477213.29296875,6368.61328125,1787249599.3098528,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249614.3083515,100.0,72,86.70402991230355,41883074560,89.0,293.691,300.0,97.89699999999999,1620,7601,0,0,84,100.0,100,81.1691412694278,39209402368,88.0,247.897,300.0,82.63233333333334,1590,7601,0,0,82
7.265124775364063,1.2377472143579815,2.1088413633960372,71,93.54102455304727,1665.3354949951172,2680.0078125,78906.02734375,35872801734.0,40458457002.0,477151.19140625,6368.61328125,1787249614.3101168,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249629.308107,100.0,77,86.70402991230355,41883074560,89.0,289.902,300.0,96.634,1515,7601,0,0,84,90.0,72,81.1691412694278,39209402368,88.0,246.825,300.0,82.27499999999999,1770,7601,0,0,82
7.412733702588847,1.2377472143579815,2.1088403016664046,71,93.54102541012548,1665.3355102539062,2680.0078125,78907.11328125,35872989182.0,40458804733.0,476391.6953125,6368.61328125,1787249629.3085544,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249644.3085277,95.0,71,86.70402991230355,41883074560,89.0,290.977,300.0,96.99233333333332,1545,7601,0,0,84,100.0,78,81.1691412694278,39209402368,88.0,228.927,300.0,76.309,1740,7601,0,0,82
7.306646832323627,1.2377472143579815,2.1088400205007916,71,93.54102583866458,1665.3355178833008,2680.0078125,78907.98828125,35873073539.0,40459019867.0,476937.546875,6368.61328125,1787249644.309978,,,,,,,,,,,,,,,,,,,,,,,,,,
7.400346095337294,1.2377472143579815,2.1088385378982317,71,93.54102648147324,1665.3355293273926,2680.0078125,78908.64453125,35873095539.0,40459124874.0,476455.43359375,6368.61328125,1787249659.30892,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249659.3093252,100.0,60,86.70402991230355,41883074560,89.0,289.752,300.0,96.584,1515,7601,0,0,84,100.0,79,81.1691412694278,39209402368,88.0,248.42,300.0,82.80666666666666,1740,7601,0,0,82
,,,,,,,,,,,,1787249674.309005,100.0,74,86.70402991230355,41883074560,89.0,299.325,300.0,99.77499999999999,1500,7601,0,0,84,75.0,68,81.1691412694278,39209402368,88.0,222.319,300.0,74.10633333333332,1785,7601,0,0,82
7.4201767436806065,1.2377472143579815,2.108837873861837,71,93.53544454537183,1665.2361526489258,2680.015625,79041.2265625,35873315218.0,40465276830.0,476353.3984375,6368.61328125,1787249674.3099263,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249689.3091927,100.0,77,86.70402991230355,41883074560,89.0,290.3,300.0,96.76666666666667,1545,7601,0,0,84,100.0,78,81.1691412694278,39209402368,89.0,251.05,300.0,83.68333333333334,1755,7601,0,0,82
7.385425849868471,1.2377472143579815,2.108836792002496,71,93.5420601177925,1665.353931427002,2680.015625,79042.63671875,35873338479.0,40465385325.0,476532.203125,6368.61328125,1787249689.3095713,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249704.3084197,86.0,78,86.70402991230355,41883074560,89.0,277.992,300.0,92.664,1530,7601,0,0,84,95.0,95,81.1691412694278,39209402368,88.0,226.81,300.0,75.60333333333334,1725,7601,0,0,82
7.294411821079769,1.2532710112005243,2.108836113749695,71,93.54206097487071,1665.353946685791,2680.01953125,79058.41015625,35873490973.0,40465633997.0,477000.5,6448.48828125,1787249704.3106232,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249719.3077722,100.0,61,86.70402991230355,41883074560,89.0,290.233,300.0,96.74433333333333,1635,7601,0,0,84,77.0,16,81.1691412694278,39209402368,87.0,255.761,300.0,85.25366666666666,1830,7601,0,0,82
7.177366128072858,1.2377472143579815,2.108835648887806,71,93.54206097487071,1665.353946685791,2680.01953125,79210.4375,35873565799.0,40465837398.0,477602.73828125,6368.61328125,1787249719.3097842,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249734.309554,100.0,75,86.70402991230355,41883074560,88.0,282.955,300.0,94.31833333333333,1590,7601,0,0,84,99.0,82,81.1691412694278,39209402368,88.0,277.164,300.0,92.38799999999999,1560,7601,0,0,82
6.996038038252145,1.2377472143579815,2.1088341734097096,71,93.54206140340982,1665.3539543151855,2680.01953125,79214.28125,35873591932.0,40465972672.0,478535.73046875,6368.61328125,1787249734.3103917,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249749.3084397,100.0,73,86.70402991230355,41883074560,89.0,291.35,300.0,97.11666666666667,1485,7601,0,0,84,100.0,49,81.1691412694278,39209402368,89.0,277.341,300.0,92.447,1530,7601,0,0,82
6.958655053103296,1.2377472143579815,2.1088337133599615,71,93.54204383330654,1665.3536415100098,2680.01953125,79215.0859375,35873671840.0,40466166423.0,478728.078125,6368.61328125,1787249749.30974,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249764.309322,100.0,78,86.70402991230355,41883074560,89.0,290.049,300.0,96.68299999999999,1530,7601,0,0,84,100.0,48,81.1691412694278,39209402368,89.0,284.843,300.0,94.94766666666668,1530,7601,0,0,82
7.1096719578332745,1.2377472143579815,2.10883262630537,71,93.54204469038476,1665.3536567687988,2680.01953125,79215.609375,35873701824.0,40466288623.0,477951.046875,6368.61328125,1787249764.3105958,,,,,,,,,,,,,,,,,,,,,,,,,,
7.209132669117581,1.2377472143579815,2.108831972131054,71,93.5420494043149,1665.3537406921387,2680.14453125,79216.4453125,35873781566.0,40466490593.0,477439.2890625,6368.61328125,1787249779.309693,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249779.3107777,100.0,72,86.70402991230355,41883074560,89.0,292.698,300.0,97.566,1500,7601,0,0,84,100.0,51,81.1691412694278,39209402368,89.0,276.528,300.0,92.176,1560,7601,0,0,82
,,,,,,,,,,,,1787249794.308179,100.0,78,86.70402991230355,41883074560,89.0,290.234,300.0,96.74466666666666,1545,7601,0,0,84,100.0,83,81.1691412694278,39209402368,88.0,264.146,300.0,88.04866666666668,1680,7601,0,0,82
7.104320468986293,1.2377472143579815,2.1088305012008703,71,93.54205454678414,1665.353832244873,2680.14453125,79222.79296875,35873878462.0,40466729789.0,477978.58203125,6368.61328125,1787249794.3096633,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249809.3079731,100.0,73,86.70402991230355,41883074560,89.0,291.187,300.0,97.06233333333334,1650,7601,0,0,84,100.0,46,81.1691412694278,39209402368,89.0,270.615,300.0,90.205,1530,7601,0,0,81
7.136208479489878,1.2377472143579815,2.1088308098038797,71,93.54205497532325,1665.3538398742676,2680.14453125,79224.61328125,35873899666.0,40466832904.0,477814.5078125,6368.61328125,1787249809.3095994,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249824.3091912,100.0,60,86.70402991230355,41883074560,89.0,288.573,300.0,96.19099999999999,1500,7601,0,0,84,100.0,56,81.1691412694278,39209402368,89.0,279.74,300.0,93.24666666666667,1515,7601,0,0,82
7.230118795688317,1.2377472143579815,2.108829548494522,71,93.54206183194891,1665.35396194458,2680.14453125,79231.0546875,35873978216.0,40467035848.0,477331.30859375,6368.61328125,1787249824.3104074,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249839.3082504,88.0,52,86.70402991230355,41883074560,89.0,278.058,300.0,92.686,1530,7601,0,0,84,100.0,50,81.1691412694278,39209402368,89.0,274.635,300.0,91.545,1515,7601,0,0,82
7.176591760272613,1.2377472143579815,2.1088292898146053,71,93.54206204621846,1665.3539657592773,2680.14453125,79231.90625,35874007091.0,40467149712.0,477606.72265625,6368.61328125,1787249839.3095663,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249854.307554,100.0,77,86.70402991230355,41883074560,89.0,288.724,300.0,96.24133333333333,1560,7601,0,0,84,100.0,48,81.1691412694278,39209402368,89.0,274.819,300.0,91.60633333333334,1515,7601,0,0,82
7.079603711660262,1.2377472143579815,2.108828007896706,71,93.54206697441818,1665.3540534973145,2680.14453125,79232.265625,35874090228.0,40467382088.0,478105.7578125,6368.61328125,1787249854.3096504,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249869.308315,100.0,77,86.70402991230355,41883074560,89.0,276.349,300.0,92.11633333333333,1515,7601,0,0,84,100.0,76,81.1691412694278,39209402368,89.0,277.502,300.0,92.50066666666666,1785,7601,0,0,82
7.030631780951878,1.2377472143579815,2.1088269384182223,71,93.54206804576593,1665.3540725708008,2680.14453125,79233.125,35874111582.0,40467489060.0,478357.734375,6368.61328125,1787249869.3099048,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249884.3070788,100.0,73,86.70402991230355,41883074560,88.0,287.681,300.0,95.89366666666666,1515,7601,0,0,84,100.0,47,81.1691412694278,39209402368,88.0,265.615,300.0,88.53833333333334,1530,7601,0,0,81
7.015998507079615,1.2377472143579815,2.108826477950354,71,93.54206783149638,1665.3540687561035,2680.14453125,79233.48046875,35874190142.0,40467727841.0,478433.02734375,6368.61328125,1787249884.3093204,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249899.3075697,100.0,78,86.70402991230355,41883074560,89.0,290.631,300.0,96.877,1500,7601,0,0,84,100.0,47,81.1691412694278,39209402368,89.0,268.318,300.0,89.43933333333332,1530,7601,0,0,82
7.079176291001893,1.2377472143579815,2.108825204868204,71,93.54206783149638,1665.3540687561035,2680.14453125,79234.3359375,35874265396.0,40468027048.0,478107.95703125,6368.61328125,1787249899.309663,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249914.3083937,100.0,72,86.70402991230355,41883074560,89.0,289.276,300.0,96.42533333333334,1515,7601,0,0,84,100.0,70,81.1691412694278,39209402368,88.0,272.914,300.0,90.97133333333332,1605,7601,0,0,82
7.074205912582089,1.2377472143579815,2.108825525185901,71,93.54206826003548,1665.354076385498,2680.14453125,79234.71484375,35874290203.0,40468226942.0,478133.53125,6368.61328125,1787249914.3104377,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249929.3081632,100.0,72,86.70402991230355,41883074560,89.0,290.636,300.0,96.87866666666667,1545,7601,0,0,84,100.0,48,81.1691412694278,39209402368,89.0,290.996,300.0,96.99866666666665,1530,7601,0,0,82
7.052714928572959,1.2377472143579815,2.1088240539867065,71,93.54206804576593,1665.3540725708008,2680.14453125,79235.09765625,35874366490.0,40468414852.0,478244.109375,6368.61328125,1787249929.3105996,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249944.3090544,100.0,71,86.70402991230355,41883074560,89.0,289.056,300.0,96.35199999999999,1515,7601,0,0,84,99.0,89,81.1691412694278,39209402368,88.0,278.069,300.0,92.68966666666667,1830,7601,0,0,82
7.097832481514835,1.2377472143579815,2.1088239822556414,71,93.54206847430503,1665.3540802001953,2680.14453125,79236.63671875,35874391569.0,40468539970.0,478011.96484375,6368.61328125,1787249944.310614,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249959.3088589,100.0,77,86.70402991230355,41883074560,88.0,289.691,300.0,96.56366666666666,1470,7601,0,0,84,89.0,32,81.1691412694278,39209402368,88.0,255.123,300.0,85.041,1680,7601,0,0,82
7.167821665342789,1.2377479735420995,2.108822727720499,71,93.54206718868771,1665.3540573120117,2680.14453125,79237.23046875,35874543282.0,40468778332.0,477651.84765625,6368.6171875,1787249959.3098953,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249974.3080113,99.0,71,86.70402991230355,41883074560,89.0,281.689,300.0,93.89633333333333,1530,7601,0,0,84,100.0,96,81.1691412694278,39209402368,88.0,249.465,300.0,83.155,1560,7601,0,0,82
7.261179295503406,1.2377479735420995,2.1088222434479214,71,93.54206654587907,1665.35404586792,2680.14453125,79237.95703125,35874620619.0,40468986654.0,477171.4921875,6368.6171875,1787249974.3107767,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787249989.3080928,100.0,68,86.70402991230355,41883074560,89.0,287.4,300.0,95.8,1545,7601,0,0,84,44.0,21,81.1691412694278,39209402368,88.0,223.62,300.0,74.54,1830,7601,0,0,82
7.261938479621293,1.2377479735420995,2.1088209879884783,71,93.54206718868771,1665.3540573120117,2680.14453125,79241.59375,35874642741.0,40469089116.0,477167.5859375,6368.6171875,1787249989.3093026,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250004.3080084,100.0,94,86.70402991230355,41883074560,89.0,283.999,300.0,94.66633333333334,1545,7601,0,0,84,100.0,79,81.1691412694278,39209402368,88.0,238.266,300.0,79.422,1650,7601,0,0,82
7.043827160104862,1.2377479735420995,2.108819723899435,71,93.5420712598092,1665.3541297912598,2680.14453125,79242.578125,35874727398.0,40469317148.0,478289.83984375,6368.6171875,1787250004.3092718,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250019.30904,100.0,79,86.70402991230355,41883074560,89.0,289.292,300.0,96.43066666666665,1500,7601,0,0,84,0.0,0,81.1691412694278,39209402368,85.0,110.95,300.0,36.983333333333334,1800,7601,0,0,82
6.93446137363449,1.2377479735420995,2.108819839109588,71,93.54207147407875,1665.354133605957,2680.14453125,79250.6171875,35874819610.0,40469447879.0,478852.5625,6368.6171875,1787250019.3105376,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250034.30734,100.0,69,86.70402991230355,41883074560,89.0,291.391,300.0,97.13033333333334,1545,7601,0,0,84,100.0,60,81.1691412694278,39209402368,86.0,264.87,300.0,88.29,1515,7601,0,0,81
6.943132774628991,1.2377479735420995,2.1088183919663286,71,93.54207061700055,1665.354118347168,2680.14453125,79251.7265625,35874899392.0,40469650217.0,478807.9453125,6368.6171875,1787250034.308269,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250049.3069012,100.0,74,86.70402991230355,41883074560,89.0,290.769,300.0,96.923,1545,7601,0,0,84,100.0,76,81.1691412694278,39209402368,88.0,258.546,300.0,86.18199999999999,1320,7601,0,0,80
7.185240385743576,1.2377479735420995,2.108818717028176,71,93.5420712598092,1665.3541297912598,2680.14453125,79252.00390625,35874971613.0,40469846560.0,477562.22265625,6368.6171875,1787250049.3098686,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250064.3085709,100.0,80,86.70402991230355,41883074560,89.0,290.176,300.0,96.72533333333332,1515,7601,0,0,84,100.0,60,81.1691412694278,39209402368,88.0,261.264,300.0,87.088,1725,7601,0,0,80
7.195023232286661,1.2377479735420995,2.108817442573296,71,93.54207211688743,1665.3541450500488,2680.14453125,79252.98828125,35875000653.0,40469975587.0,477511.88671875,6368.6171875,1787250064.3104463,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250079.3094199,100.0,71,86.70402991230355,41883074560,89.0,292.512,300.0,97.504,1515,7601,0,0,84,100.0,37,81.1691412694278,39209402368,88.0,253.41,300.0,84.47,1485,7601,0,0,80
7.274655572780009,1.2377479735420995,2.1088171682704124,71,93.54207190261786,1665.3541412353516,2680.14453125,79253.22265625,35875080477.0,40470179627.0,477102.15234375,6368.6171875,1787250079.310755,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250094.308324,100.0,73,86.70402991230355,41883074560,89.0,293.111,300.0,97.70366666666666,1500,7601,0,0,84,100.0,6,81.1691412694278,39209402368,89.0,253.789,300.0,84.59633333333333,1575,7601,0,0,80
7.327163783109509,1.2377479735420995,2.1088161140119683,71,93.54207254542652,1665.3541526794434,2680.14453125,79254.0390625,35875132763.0,40470381655.0,476831.98046875,6368.6171875,1787250094.3100302,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250109.3076131,100.0,100,86.70402991230355,41883074560,89.0,281.916,300.0,93.972,1485,7601,0,0,84,100.0,77,81.1691412694278,39209402368,89.0,250.066,300.0,83.35533333333333,1500,7601,0,0,80
7.261733499909464,1.2377479735420995,2.1088150391079212,71,93.5420744738525,1665.3541870117188,2680.14453125,79254.51171875,35875214047.0,40470599143.0,477168.640625,6368.6171875,1787250109.3104692,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250124.3092458,100.0,80,86.70402991230355,41883074560,89.0,291.032,300.0,97.01066666666665,1575,7601,0,0,84,100.0,77,81.1691412694278,39209402368,88.0,266.981,300.0,88.99366666666666,1650,7601,0,0,80
7.131919848407938,1.2377479735420995,2.1088143776551207,71,93.54207490239159,1665.3541946411133,2680.14453125,79255.29296875,35875251689.0,40470735363.0,477836.57421875,6368.6171875,1787250124.3103278,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250139.309387,100.0,80,86.70402991230355,41883074560,88.0,286.8,300.0,95.60000000000001,1740,7601,0,0,84,100.0,48,81.1691412694278,39209402368,89.0,274.343,300.0,91.44766666666668,1515,7601,0,0,80
7.148845099132098,1.2377479735420995,2.1088133174121473,71,93.54207554520025,1665.354206085205,2680.14453125,79261.35546875,35875334647.0,40470960158.0,477749.48828125,6368.6171875,1787250139.3099728,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250154.3076077,100.0,73,86.70402991230355,41883074560,89.0,287.425,300.0,95.80833333333334,1515,7601,0,0,84,100.0,49,81.1691412694278,39209402368,89.0,279.961,300.0,93.32033333333334,1500,7601,0,0,81
7.1122615348593845,1.2377479735420995,2.1088134564168404,71,93.54207468812204,1665.354190826416,2680.14453125,79262.171875,35875432442.0,40471185465.0,477937.72265625,6368.6171875,1787250154.309497,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250169.308373,100.0,74,86.70402991230355,41883074560,89.0,290.538,300.0,96.846,1515,7601,0,0,84,100.0,47,81.1691412694278,39209402368,89.0,281.336,300.0,93.77866666666667,1530,7601,0,0,81
7.154513926940356,1.2377479735420995,2.108811767960756,71,93.54207511666115,1665.3541984558105,2680.14453125,79262.65625,35875482479.0,40471320773.0,477720.3203125,6368.6171875,1787250169.3096392,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250184.3101144,100.0,71,86.70402991230355,41883074560,89.0,286.105,300.0,95.36833333333334,1485,7601,0,0,84,100.0,70,81.1691412694278,39209402368,88.0,272.017,300.0,90.67233333333333,1710,7601,0,0,81
7.278945722230186,1.2377479735420995,2.1088113051894677,71,93.54207425958295,1665.3541831970215,2680.14453125,79263.359375,35875561687.0,40471518368.0,477080.078125,6368.6171875,1787250184.3107016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250199.3077157,100.0,63,86.70402991230355,41883074560,89.0,289.339,300.0,96.44633333333333,1485,7601,0,0,84,100.0,58,81.1691412694278,39209402368,88.0,271.458,300.0,90.486,1485,7601,0,0,82
7.2421207374079835,1.2377479735420995,2.1088102469433276,71,93.54207468812204,1665.354190826416,2680.14453125,79263.7265625,35875594243.0,40471635715.0,477269.5546875,6368.6171875,1787250199.3096623,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250214.3083532,100.0,71,86.70402991230355,41883074560,89.0,285.148,300.0,95.04933333333334,1530,7601,0,0,84,100.0,57,81.1691412694278,39209402368,88.0,255.463,300.0,85.15433333333333,1680,7601,0,0,81
7.209353591695885,1.2377479735420995,2.108809793015928,71,93.542076616548,1665.3542251586914,2680.14453125,79268.65234375,35875675129.0,40472078726.0,477438.15234375,6368.6171875,1787250214.3097181,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250229.3088052,100.0,77,86.70402991230355,41883074560,89.0,288.719,300.0,96.23966666666666,1530,7601,0,0,84,100.0,35,81.1691412694278,39209402368,89.0,256.266,300.0,85.42200000000001,1545,7601,0,0,81
7.25715865641508,1.2377479735420995,2.108808331279263,71,93.54207704508711,1665.354232788086,2680.14453125,79269.5,35875748817.0,40472276948.0,477192.1796875,6368.6171875,1787250229.309735,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3219276902484465,1.2449511124526063,2.1088074663079057,71,93.54207768789577,1665.3542442321777,2680.14453125,79269.9609375,35875795060.0,40472412874.0,476858.921875,6405.6796875,1787250244.3090436,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250244.3108697,89.0,87,86.70402991230355,41883074560,87.0,276.714,300.0,92.238,1755,7601,0,0,84,100.0,48,81.1691412694278,39209402368,89.0,257.17,300.0,85.72333333333334,1530,7601,0,0,81
,,,,,,,,,,,,1787250259.3073437,100.0,68,86.70402991230355,41883074560,89.0,292.358,300.0,97.45266666666666,1515,7601,0,0,84,100.0,22,81.1691412694278,39209402368,89.0,262.189,300.0,87.39633333333335,1575,7601,0,0,82
7.304250847247578,1.2377479735420995,2.1088073879225195,71,93.54207768789577,1665.3542442321777,2680.14453125,79270.78515625,35875873519.0,40472616486.0,476949.875,6368.6171875,1787250259.3105884,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250274.3075976,100.0,75,86.70402991230355,41883074560,89.0,292.995,300.0,97.665,1530,7601,0,0,84,100.0,5,81.1691412694278,39209402368,88.0,251.705,300.0,83.90166666666667,1575,7601,0,0,81
7.092222110883653,1.2377479735420995,2.10880573463861,71,93.54207790216532,1665.354248046875,2680.14453125,79271.02734375,35875898219.0,40472742261.0,478040.83203125,6368.6171875,1787250274.3087308,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250289.3093207,100.0,72,86.70402991230355,41883074560,89.0,291.646,300.0,97.21533333333335,1575,7601,0,0,84,100.0,79,81.1691412694278,39209402368,88.0,257.964,300.0,85.988,1530,7601,0,0,81
7.196543118890669,1.2377479735420995,2.108805664816803,71,93.54207725935667,1665.3542366027832,2680.14453125,79271.984375,35876048449.0,40473002174.0,477504.06640625,6368.6171875,1787250289.3101282,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250304.3084545,100.0,77,86.70402991230355,41883074560,89.0,289.066,300.0,96.35533333333332,1500,7601,0,0,84,100.0,48,81.1691412694278,39209402368,89.0,271.86,300.0,90.62,1530,7601,0,0,81
7.387600153182097,1.2377479735420995,2.1088047970684296,71,93.54207768789577,1665.3542442321777,2680.14453125,79272.2421875,35876073550.0,40473157518.0,476521.015625,6368.6171875,1787250304.3104715,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787250319.3092,100.0,71,86.70402991230355,41883074560,89.0,290.749,300.0,96.91633333333334,1485,7601,0,0,84,99.0,81,81.1691412694278,39209402368,88.0,251.914,300.0,83.97133333333333,1665,7601,0,0,81
